trivial,shift,scale,shape
-1.78548,1.47609,0.762346,-0.510125
0.149506,2.23623,2.26375,-0.938526
-0.52033,0.0161937,0.375089,0.395973
0.318545,1.76802,0.494457,1.67734
-0.493548,2.42295,-3.80053,0.123739
-0.0518947,0.408462,0.935126,0.453899
2.28955,1.23329,3.60639,0.267042
0.548172,1.10257,0.123169,-0.283535
0.592266,-0.0510828,0.82773,0.500508
-1.32166,1.98256,0.788757,0.0960673
1.64572,2.35258,-0.882931,0.490147
-2.60677,1.56342,-1.38232,0.0194397
1.22792,3.45766,-0.347297,0.384726
-0.0444025,0.267852,1.49325,0.0836717
-1.15772,3.46927,-0.19194,0.846214
-1.52982,2.94975,-1.13648,0.314895
-0.709426,2.75826,-2.34999,0.541085
0.669832,1.56508,-1.01544,-0.204099
0.743324,2.28194,-0.35757,0.246557
1.29849,1.28045,-0.76781,-0.29649
-0.898426,0.540895,-0.491267,-0.469202
-2.36978,1.88725,0.222355,0.641706
0.329811,1.36247,-0.788645,-1.0888
0.445413,2.1838,-0.170688,-0.193183
0.837617,-0.219694,0.289475,-1.72317
-1.62438,1.9501,0.265284,0.0311835
0.0330354,0.0433987,0.609266,-0.819548
1.79557,1.58734,-0.248166,0.829739
0.00486228,1.10601,1.04024,0.837036
-3.18424,-0.00232048,0.608593,0.75483
-1.0524,0.270506,0.158697,-1.26885
1.45188,-0.394439,0.279364,-0.971273
-0.352669,1.88019,0.324193,-1.17688
-2.49155,1.7827,0.297825,-0.779461
-0.522183,-0.448997,-1.35795,0.161207
-0.398855,0.139725,0.483489,0.385947
0.201072,2.51706,-1.39417,0.278487
-1.7648,2.99277,-0.250667,-0.683367
-3.14546,1.49808,2.44856,0.105923
-3.5442,1.66944,-3.72546,0.325576
-0.305176,-0.72196,-1.39072,-0.417732
0.648428,1.41864,-1.18292,-0.114566
1.29062,1.54605,-1.18595,-0.377811
-1.99717,1.47129,-0.566598,0.162527
-2.50039,2.52528,-0.382984,0.573954
1.47289,2.29565,1.75581,0.204735
-1.76272,2.11701,4.51778,0.383027
0.397565,2.83928,0.316709,-0.0752085
-2.31999,0.580726,3.35902,0.0254583
0.598148,1.95507,2.5465,0.791614
-2.34114,2.17577,-0.452804,0.111363
0.605722,2.20534,-4.5628,1.74258
1.89264,1.00727,1.4608,0.650131
2.16941,2.29944,-0.915514,-0.476547
2.63315,0.239585,0.3831,0.147291
-0.153885,0.585755,0.403065,-0.924039
1.18432,1.5731,0.36579,-1.49228
-0.147964,1.10112,-0.6905,0.523202
-0.376663,1.83028,-1.35144,1.53066
0.415292,2.16345,-2.75601,1.27541
0.0944635,3.39173,-0.172929,0.542933
0.867396,2.55578,0.25852,0.279747
2.08792,2.75825,1.96702,0.153881
2.43045,2.62901,-0.935931,-0.923504
-0.554424,0.994863,1.23094,0.21006
3.44094,1.71908,-0.370652,-0.0347093
0.297116,2.47807,0.461349,-0.451841
0.698068,0.300758,-0.734306,-0.926429
-0.363756,0.888839,-1.98125,-0.980729
-0.272177,2.0201,0.707304,0.0470535
-0.773394,2.41512,1.33567,0.230084
-0.916151,2.3562,-2.48598,0.0898883
-1.72526,2.49224,-0.404268,1.06749
0.262266,1.29395,-0.237861,0.464048
-0.303438,-0.692241,-2.24807,-0.0905665
-0.670354,0.737316,-2.81093,2.03753
0.31912,-0.824165,0.699296,-0.675933
-0.447304,1.51237,10.6109,-0.305672
-1.15937,1.17324,-0.49768,0.726064
1.36544,1.62037,0.995999,-0.833236
0.61594,1.88461,0.931201,-0.465662
0.804382,2.94237,1.21535,-1.19285
0.251563,1.9441,-0.700334,-1.55043
-0.439273,1.58907,3.49438,-0.578146
-0.201445,0.0762502,1.65623,0.407471
0.658484,2.49708,0.0871141,0.640564
-1.03104,2.04795,-0.112963,0.370162
1.04486,-0.448569,0.486261,0.709746
-2.09989,1.89907,1.69148,-1.3985
0.359496,-0.511757,-1.03982,0.103979
-0.240441,2.48657,0.148883,1.2506
0.468058,1.77063,0.968558,1.81498
0.530423,1.90533,-0.392072,0.151784
-0.622519,1.09216,-2.65655,-1.66966
2.8713,1.23909,-0.559616,-1.21227
-0.680475,2.68226,1.02323,-0.79971
2.79917,1.2415,1.21242,1.67086
0.385052,0.17139,0.433669,-0.552401
3.28279,-0.171425,0.0427891,0.753838
-0.666942,1.43335,-1.67564,-0.102001
-0.472179,-0.472284,-0.222712,-1.2272
-1.70534,3.08043,-3.12907,0.15114
-2.01024,0.282008,-0.0696481,-0.417464
1.34252,-1.52842,0.841111,-1.12044
-0.174178,0.548863,1.78849,0.954887
-0.267429,1.88643,0.139688,-1.03178
0.168841,1.55453,-0.105546,-0.616277
3.06184,2.02625,3.74791,-1.20416
-1.54151,2.63633,1.86292,1.19854
1.37214,0.658143,0.114756,-0.361085
3.03177,1.31161,0.309817,-1.12263
-1.88198,0.928068,0.958648,1.36038
0.849195,0.041354,-0.69663,0.499002
0.487877,0.155813,2.3048,0.0970047
-0.60955,1.92335,1.52597,0.585185
-1.53539,2.0274,1.21062,0.501554
1.20659,0.406575,-1.08198,0.831898
0.459824,1.72276,0.422752,0.270364
1.17605,2.62123,0.516091,-0.0571427
-0.0842774,0.530802,0.963128,0.497797
-0.403754,0.330581,1.04485,-0.272786
-0.305257,0.189589,2.63485,-1.6597
0.733922,-0.0390615,-1.11156,-0.812075
0.329991,2.01592,0.325768,-0.561055
1.84459,2.4717,-0.450344,1.08914
0.972411,-0.352425,-1.18876,-0.942841
-0.86643,1.83446,7.66182,1.18594
-0.999094,0.0840881,-2.55941,0.103293
1.26734,2.11848,0.252974,2.07771
-0.256497,-1.3859,-2.05783,1.09834
0.734432,2.20743,2.40514,0.883564
1.06744,-0.828484,0.50435,-2.44038
0.376694,1.61089,-3.92375,0.03199
1.59489,2.44475,-0.0335808,-0.471156
-0.167201,-1.01861,-3.29742,0.393181
-0.752653,2.32451,-0.737594,-0.711116
-1.5143,-1.00124,0.332508,-0.530213
0.549893,2.40195,-3.46953,0.469437
0.567442,2.07445,0.530571,-1.02198
1.06948,0.779322,-0.984541,-0.103619
0.856266,1.47049,-2.09914,-0.959388
-0.616993,0.925107,-0.888264,0.339865
1.47065,1.42226,0.88126,-0.946422
-1.84677,2.62769,2.79335,-0.496571
2.64281,2.58135,-3.61791,-0.203046
1.23563,1.42999,0.745523,0.550799
-1.04233,2.58396,0.539843,-0.255117
3.79027,1.14507,0.310524,1.06104
0.901461,1.29449,0.549409,0.0833545
0.204991,-0.142227,-1.31736,-0.707991
-1.52702,0.59651,1.04137,0.195134
1.24706,1.63145,4.90295,-0.555952
-0.27097,-0.146775,0.229939,-0.620662
-3.43106,1.99286,-1.0015,0.461187
0.27155,3.53352,0.431743,0.0290687
1.55937,0.0711576,-1.53377,0.731463
0.367959,2.74107,2.85423,-0.0388427
-1.85713,2.10785,1.46324,-0.364051
-0.743117,2.91629,-0.858747,-0.753909
-0.647264,-0.139568,-0.818504,-0.248365
0.386041,2.76769,-0.586977,0.56926
-1.14858,3.62716,2.18468,-0.450868
-0.0382091,2.70403,0.783448,0.236197
-2.02911,1.01526,-0.565738,0.461851
0.920283,1.90328,-0.502479,-0.666064
-2.54507,0.51649,-0.980259,0.0928937
-0.779558,2.90088,0.571283,-0.244805
-0.812652,1.03024,0.511329,-0.113828
-0.461499,1.06835,-0.325703,-0.612381
-0.103114,0.371229,-2.7537,0.265885
-0.770172,2.59527,-1.97584,-0.62453
-1.90506,-0.696342,-0.758552,0.00349349
0.440303,0.481424,-0.572286,-1.10825
0.222366,2.49637,-0.133102,0.243638
-0.487037,2.26336,-0.0423563,0.00877704
-1.07432,1.18311,-2.1037,1.75165
2.28796,2.43982,-0.164696,0.41024
-0.578813,1.87596,0.325639,-0.806887
-1.38793,2.7231,-0.602929,1.31828
0.678869,2.32751,-0.856835,-0.28537
-1.35336,0.284499,-0.767402,-0.498512
-0.323473,-0.507757,0.283911,-0.157618
-0.260028,1.6362,-0.659724,-0.0779699
-1.82649,2.34356,0.0428371,0.277926
-1.00286,2.46336,-2.54781,0.004239
0.053645,0.344308,-3.19586,0.688082
2.52309,1.67619,0.56365,0.47121
2.77687,1.16209,-0.691451,-0.689648
-2.25826,3.44608,3.13213,-0.234757
1.51555,0.382112,0.0440715,1.0725
0.0544316,-0.935024,-0.855351,-0.11428
3.21817,1.60212,-0.731118,-1.37908
-1.85922,1.04795,0.641168,0.093837
1.86564,1.67458,-1.67833,-0.805927
-1.41827,2.12019,-0.33411,0.964655
-0.353886,2.81917,1.52107,-0.353288
-1.0125,3.8974,1.32198,0.10766
-0.409921,0.624929,0.670539,-1.09039
-1.98347,0.333619,0.0432806,0.810229
-0.0171167,2.38295,3.32626,-0.527983
0.726905,2.32115,-1.40399,0.18429
1.6394,2.60609,0.21801,-0.380194
-1.84198,3.56867,-1.89269,-0.221068
-2.18348,3.18385,0.520462,-0.634556
0.173594,1.22049,-0.0686771,1.00246
1.69614,2.95141,-0.189766,0.804886
-0.00148669,-0.18926,-0.244649,-1.7419
-1.15606,1.16606,0.620025,1.57788
-1.71151,1.70882,-0.547569,0.182602
-1.83844,-0.0950254,-0.367028,0.909763
0.567976,0.289433,-4.30042,1.25001
1.68126,-0.123727,2.35864,1.69588
-0.592971,3.19223,0.305213,0.633584
0.907206,2.07511,-1.25891,-0.408385
-2.52395,2.80324,-0.0774142,0.950823
0.530152,1.04941,-1.77094,-0.566477
-1.53961,2.26176,0.759447,-0.0220616
-0.0966157,0.0680091,-4.15286,0.167641
-0.243619,1.96115,-0.975222,-0.619638
-2.00578,2.7757,0.843676,-1.04916
1.21492,1.21948,0.318805,0.215493
0.404945,1.55178,-5.10856,-0.69824
-0.312973,2.50107,-2.72496,-0.529955
-0.344785,2.06644,-0.315955,-0.87439
1.8593,2.54586,-0.32474,-0.74547
-0.0160215,1.25073,-0.912347,-0.824787
0.700346,0.244318,-1.0031,0.848188
-0.929396,0.333232,2.10907,-0.615096
-1.71212,-0.625371,0.149245,0.547181
1.61844,2.4726,-0.762883,0.671769
0.810938,2.34806,-0.568122,-0.972581
-0.447198,2.27548,-0.87199,-0.581267
1.8443,1.70541,-0.98674,0.96723
1.7321,2.95473,0.44523,0.282495
-1.48207,1.23693,-0.129204,-0.264432
-2.31195,1.7323,4.12853,-0.123658
-0.396917,2.02917,0.770401,-0.150851
1.11536,1.95488,0.128289,-0.539061
0.0139864,1.71249,0.00106112,-0.524836
1.40971,0.785253,-0.423355,0.311335
-1.6933,1.79965,-0.828663,0.222757
-0.103117,2.69864,-0.531844,-0.429425
0.720069,-0.349319,0.0124183,0.0826223
-0.0561203,2.88157,0.0273427,-0.243953
-1.66053,-0.885059,-0.444228,-0.551004
2.58008,1.92111,-0.251994,0.0886172
1.11202,0.234269,-0.799489,0.242135
2.09982,1.44722,-0.238831,-0.378031
2.86404,0.459405,-1.30649,-0.33553
-0.470187,1.79697,-0.31179,-1.06238
-0.114365,2.14696,0.534463,0.665396
1.52229,3.74971,-1.1196,0.381503
-3.56142,-0.0963971,4.02993,0.431827
0.467342,3.39004,-1.02762,-0.155738
-1.93763,0.339457,1.65509,-0.447676
2.0287,0.852262,0.645696,0.609181
0.148988,3.26577,0.0145755,0.0278921
2.25385,1.54367,0.412332,-1.00004
2.40125,-0.333552,-2.79813,-0.923758
-3.37617,1.95726,0.138742,0.807636
0.86843,0.356073,-1.10348,0.0887928
1.51368,0.591654,-0.137121,-0.542802
-1.41432,2.42263,1.03114,1.00685
-0.158907,3.04645,-0.612094,1.79604
0.735074,-0.046468,4.16822,0.685969
-0.744186,-0.182756,-0.649732,-0.346185
-0.0956544,-0.402089,0.0773654,0.431712
-1.07692,1.91138,0.272057,0.604956
1.6458,2.30697,-1.0653,0.575212
1.01489,2.16365,1.04491,0.0149653
-0.444367,2.18306,0.528407,-1.15146
1.03354,2.08444,2.39233,-1.79413
1.09228,1.8662,-1.858,-0.17275
1.9088,2.96217,-1.30501,1.4554
-2.29129,0.267907,-0.468446,-0.770885
0.563706,1.75149,-2.7079,-0.0256858
-1.92072,2.24669,0.817716,1.71512
-3.36507,2.13662,-0.299362,-0.415905
-0.609925,2.18354,1.50563,0.397129
0.280713,2.61357,-0.744375,-0.556289
1.07677,3.36299,-0.664278,-0.352545
-0.567438,0.92164,-1.81463,0.839403
2.37713,1.06737,1.07088,-1.21432
2.69426,0.965226,0.113402,0.0934499
-3.00522,2.64382,-1.94443,0.259826
0.947764,-0.153747,-1.05724,0.0737252
0.772717,1.78844,-1.61519,0.505628
-0.104253,1.37323,-1.04946,-0.257127
-1.82216,1.05543,-0.743919,-0.477313
0.509248,-0.640917,-0.215497,0.428541
-1.49158,1.82559,1.38127,-0.896105
-1.17874,2.53218,-0.687256,0.739978
2.53361,-0.177399,-0.310572,0.312855
-0.714587,1.52705,1.57521,0.340682
-1.66059,0.231387,1.62089,-0.225332
1.42347,3.75207,0.0679493,-0.197465
1.24489,1.77292,0.197816,-1.23839
2.94192,2.70499,-0.67291,0.645279
2.34952,-0.567266,0.693348,0.00512448
2.33266,2.01958,-1.15809,-0.581484
1.50827,0.818949,2.34121,-0.501899
-1.79709,3.39614,1.12672,-0.672125
-0.538302,2.71475,1.24328,-0.966985
-1.29539,-0.583069,-1.45231,0.00934777
-1.41636,1.57362,-0.357306,1.20571
1.14606,-0.419014,0.731716,-0.332659
0.527681,1.76901,1.54854,1.29559
0.173181,1.52345,0.152849,-0.0501433
-0.603308,2.00601,0.780407,0.223315
-0.336862,1.25546,-3.19237,-0.525799
1.19783,1.91202,-0.659596,1.09805
-0.882306,-0.315016,0.291434,0.28299
3.24729,1.63935,0.187229,0.65661
1.53213,1.24125,0.0305864,0.195039
-0.526029,1.47255,-1.07472,1.54283
0.425181,1.36808,2.54589,-1.86959
-2.1685,1.50757,-0.360656,-0.550268
2.3292,-0.489842,-1.99864,-1.35891
0.584177,2.0283,-3.84176,-0.924211
-0.366796,3.31543,-0.808137,-0.734792
2.54522,2.47681,-1.11145,-1.07352
0.801008,1.57304,-0.0559899,-0.425667
-0.690209,2.80814,0.146632,-0.134555
1.79893,1.6492,-0.0778874,-0.492615
-2.07278,1.65227,-0.61559,-0.989614
2.12604,1.99469,0.412493,0.212421
-1.09747,2.0941,2.12961,-1.21415
0.812034,2.07358,-1.60213,0.459292
-1.4879,1.51324,-1.05012,-0.155223
0.25676,1.37455,-1.1958,-0.229998
0.414054,-0.0879343,-0.729636,-0.348045
1.70929,1.71075,-1.40794,-0.554335
0.669038,2.34883,-1.0492,-0.096588
-1.32488,1.06127,-0.0728326,-0.269932
-0.868276,3.05002,-0.3556,-0.274138
3.67956,1.32273,-0.433818,-0.000370228
1.18709,-0.955083,0.243034,0.84777
1.24341,0.308025,3.37938,0.634911
1.43614,3.5476,1.08766,-0.220857
-2.03232,-8.84564e-05,-0.831606,0.854582
1.48301,1.33304,0.569983,1.06937
-0.52654,-0.0968275,0.445262,0.841278
-2.89208,1.66174,0.587089,-0.0617279
-0.539948,1.82296,0.4502,0.235213
1.55899,3.61186,-0.179949,0.265085
0.557175,-0.518789,-0.897472,0.619685
1.60322,1.24486,0.395912,0.29971
-0.21579,1.33288,-5.38211,-0.200785
2.84411,0.697007,-4.86003,-0.426478
-0.177113,2.85454,1.76109,-0.0419017
3.44998,2.09149,-0.0749881,-1.52482
-0.604383,1.52468,0.632071,0.512311
-0.146896,1.28723,0.382921,-0.0207484
0.926915,-1.4741,0.158828,0.0570129
1.65346,1.80639,2.83765,0.128228
-0.0030811,-0.459712,-4.71284,-0.351966
1.9418,-0.246688,1.32257,0.619955
-0.288673,-0.590215,0.0250986,0.266095
1.78267,3.8458,-0.345474,-0.484609
2.75379,1.97925,-4.79446,0.342037
-1.09707,1.3787,0.872401,-0.028152
1.01533,1.7248,-1.88488,-1.198
3.65673,1.98773,-0.708799,-1.05551
-0.617298,1.76344,5.22876,-0.631666
-2.77988,1.62023,1.17818,0.487241
1.27501,1.45454,0.461637,-0.0859099
-0.376782,1.93404,-0.277361,0.360785
-1.98308,-0.21769,-1.7624,-0.56492
-0.159042,0.441256,2.01638,-0.187092
-1.09609,1.20873,-0.76509,0.154963
2.13041,1.59414,-0.380883,-0.31563
1.22017,-0.888047,0.487783,1.61776
0.0843528,2.46817,-0.632436,0.389286
-0.414405,0.938446,-1.88603,0.832118
0.0782143,0.444904,1.05656,0.420955
-0.628612,2.37158,0.234454,0.972462
0.0555974,1.61758,0.0365581,0.89951
1.05707,2.30778,1.69373,-0.69666
-2.7777,-0.238406,-1.3566,-1.11575
-2.40779,3.9458,1.19474,0.254433
-1.65881,1.47994,1.07425,-0.489445
0.060155,-0.150842,-0.0352878,-1.87327
1.73393,3.71151,0.221383,0.380132
1.11886,-0.252092,-0.663987,-0.9148
-0.189973,1.59467,-1.13872,-0.0962883
-0.045898,1.43711,-0.133011,-1.32174
-0.618566,1.85354,2.95345,-1.34402
-2.28512,-1.09915,0.122898,0.0413591
3.39498,-0.173603,0.454302,0.185304
-0.0402437,2.44465,-1.19343,1.78891
-1.3484,2.31129,-1.76315,-0.542122
-0.983654,-0.0720424,-7.31595,-2.19006
1.40273,2.4325,-0.00903672,-0.593308
-0.651146,1.84911,-0.997874,-0.312878
1.42738,1.8632,-0.660324,0.208716
-0.514147,2.39371,0.317331,0.563193
-2.67571,0.275569,-0.363241,-2.33929
0.431968,1.4038,0.546573,1.60895
1.30987,-0.0853124,-0.20096,-0.560699
0.475673,1.93596,3.26396,-0.0957092
-0.361514,0.155135,-0.187195,0.424492
-1.17086,-1.30459,-0.0707301,-0.381581
2.22646,2.66019,2.75114,0.462333
-1.4533,0.798343,-0.0287974,0.0729337
1.51742,1.38746,3.22581,-0.579907
3.17421,3.17731,0.422036,-0.717207
-0.561169,2.12408,-1.35469,0.530369
-2.54358,2.62036,-2.20332,0.138699
0.0698385,3.43859,2.5177,0.338296
0.316525,1.91109,-0.223083,0.0426368
0.205873,2.35177,-0.0330652,0.793007
-1.89523,-0.678122,-1.21333,-0.505654
-1.14059,1.27733,-1.48919,-0.0741746
0.175896,1.59279,0.65873,1.20235
-1.49824,1.55037,0.206811,-0.611082
0.83704,2.50955,-0.105299,-0.956525
0.00962998,2.1968,-0.687306,0.0898258
-0.959019,1.86711,-1.42062,-0.875234
0.346143,1.4661,0.876768,-0.543904
2.14034,1.72815,0.620106,-0.329437
2.83232,0.308385,-3.83859,-0.906262
-0.91535,2.53488,0.137841,0.69457
-0.340717,2.35023,-0.915666,0.39476
-1.15215,0.637801,1.15757,-0.290515
-1.12045,-1.39305,-2.85042,0.564874
-2.65392,1.66963,0.291756,1.08371
-1.27602,1.79963,-1.74986,1.20344
0.456411,2.33212,0.298748,0.0524979
1.5543,1.33336,0.821371,-2.0968
0.0393661,1.65097,-1.51495,2.00765
1.40053,2.65549,-0.887742,0.652384
0.916789,1.72458,-1.3612,-1.00885
0.183489,2.04298,0.189813,0.364617
-0.485764,0.400555,-0.728424,0.50252
0.331166,1.98694,-0.00380812,0.353616
-1.3978,2.19721,0.465865,0.411119
-0.575346,2.14531,-1.80258,0.724213
3.34087,3.518,0.748907,-1.1829
1.23264,1.65984,-2.00343,-0.805543
-2.03712,1.99736,1.13008,-1.17306
1.63223,-0.0900437,-0.566474,0.0236005
-0.489157,2.99362,0.22347,0.275184
-1.79678,0.258687,0.842175,-1.26241
-1.12629,0.827659,-0.161469,0.0755623
0.0246789,1.65117,-0.545919,0.679453
1.15979,1.74928,1.08002,-0.630259
4.9795,1.3413,-0.63277,-1.52776
1.32036,2.11051,-5.934,-0.373003
-1.30549,3.35634,-1.14655,-0.203984
0.819145,1.18434,-0.0969094,-0.12655
2.46785,3.11828,0.686359,-0.24785
-0.874973,2.08694,-0.022372,0.45658
-0.616282,2.17014,0.512413,-0.257445
1.206,0.520389,-0.118143,1.72659
-0.815075,0.528605,-1.61928,0.149315
0.0206743,1.02899,-3.67419,1.43579
-2.33398,0.4673,-0.122347,-0.283332
1.96842,2.08202,-1.99621,0.420912
0.47419,0.135491,-1.32847,-0.0311414
0.639971,0.70137,-1.9258,-0.128463
-2.14496,2.3575,-0.193164,0.449118
2.72412,2.30919,-0.86226,-2.30669
-0.950572,0.648966,-0.00471555,-0.695275
0.385624,-0.811073,-2.48902,0.490194
-0.00204806,2.19789,-0.0458036,-0.435243
1.24764,-0.266814,0.895229,-0.0184963
-0.547853,1.85864,-2.86938,1.12824
0.562126,0.775005,1.03504,0.911342
0.547747,1.29275,1.99779,-1.65494
-2.87155,2.67464,-0.498511,-1.24072
0.649825,2.13017,0.606959,-0.717665
0.00112252,1.95303,-1.31689,-0.174337
0.13578,3.32998,-0.943648,0.441245
-0.875188,1.48588,0.574897,-1.87973
-1.28563,1.89288,0.380116,2.03285
3.08656,1.01623,-0.210552,0.796677
-0.173403,1.77754,1.89373,-0.226432
-1.0497,2.38719,0.426275,0.11334
1.04429,2.54895,0.497161,-0.446788
0.959991,-0.945918,-0.0967215,0.647087
1.75772,0.456288,1.69625,0.00230489
0.552062,2.89302,1.85035,0.0106277
-0.226114,3.77212,3.44351,-0.148111
-1.6552,3.02184,-0.249854,1.84178
-1.12796,1.17295,-1.08822,-0.127937
1.3475,2.04711,-0.402242,-0.939736
0.546703,2.46718,1.2802,0.663221
-0.286656,1.44298,-3.26159,0.464735
-3.20963,2.1105,1.18548,0.765405
-1.13804,2.89145,-0.914618,-0.0949679
0.939539,1.80444,-1.51841,1.41291
-0.557275,1.81797,0.466942,-1.29803
0.565995,1.26492,-1.32696,0.869474
1.63952,3.73799,-1.67251,0.515885
-0.0986004,2.25764,-0.479644,1.24573
0.661439,2.28174,1.49327,-0.585273
-0.558928,1.9213,-0.0264995,-0.174106
2.11309,2.54479,-0.166711,0.519227
0.878225,4.08553,3.19954,0.00614192
0.814506,1.42775,-2.16174,0.351028
1.04034,0.195129,0.347741,-0.243377
1.6125,0.535137,-0.917447,-0.679746
-3.11704,0.971776,-1.03176,-0.333873
-0.904979,2.24522,-0.364729,0.949782
-2.93292,1.7193,0.184425,0.372641
-0.0841183,2.59685,0.458487,0.987998
-0.157702,2.11107,-5.27063,0.194239
1.83075,1.17825,-2.63201,-0.0422045
-1.29856,2.12245,0.217662,0.368555
-2.32402,1.4763,0.632269,0.195262
-0.48795,0.0856209,3.44286,0.287775
0.226165,3.0093,1.39635,0.498392
0.227658,1.89639,-0.374627,-0.133282
-0.101851,2.00581,-1.78484,0.428983
-2.23115,3.00449,-3.68181,0.791553
-2.28628,1.54507,1.38282,0.675587
2.1127,-0.1138,0.335781,0.930076
-2.94558,2.42589,5.02881,-0.760082
3.29589,0.512151,-3.45965,-1.48369
-1.04923,0.942613,-1.01298,-0.173925
1.05889,1.51444,1.02533,-0.778202
0.482646,1.26782,1.57242,-0.302923
-1.63397,2.28319,0.30914,1.39971
1.82689,2.22392,-0.846552,-0.555909
-1.67428,1.30645,-4.69941,1.58147
0.688353,-0.0840227,0.0310739,0.275811
0.307809,1.1689,0.00782509,-0.824708
-2.4337,0.266826,0.676547,0.276502
-2.86979,-0.29532,-1.00884,1.11595
-1.55586,1.08417,0.210449,0.772657
-0.151401,0.673824,-2.97145,-0.135552
0.390593,1.14642,0.484559,0.287636
-0.177126,1.15703,-0.679706,1.09107
-1.50815,3.86529,0.0251859,-0.0743935
-3.07472,2.27802,0.0161214,0.327596
-1.04824,1.72783,1.60823,1.88702
-0.0259129,1.78192,0.359525,0.36746
-0.110235,-0.952733,-0.385349,-1.29132
0.114849,0.398884,-4.24769,0.887155
-3.01376,-0.0885806,-1.18672,-0.252128
4.89749,2.36908,0.175914,-0.00323102
0.410288,2.3049,1.31027,0.0379498
0.619455,1.33011,0.517994,0.0496422
-1.09629,1.03472,-3.5685,0.816669
0.768807,1.28536,-0.976342,-0.359574
-1.33485,-0.226426,-0.0972511,-1.7747
1.03364,1.33882,-4.47282,-0.0897796
1.37628,1.27092,0.594805,-1.91133
2.61674,1.34909,0.754584,0.569356
1.63954,2.14343,-4.89327,-0.309135
-1.78756,0.541119,0.908002,-0.356772
0.605643,0.903246,-0.665873,0.503886
0.38801,-0.746847,-3.62862,-1.19693
-0.347235,1.89841,-0.860779,-0.291974
0.478806,2.47363,0.678187,1.67244
0.542762,3.27829,-1.03116,0.581093
1.7959,-0.207984,-2.39056,0.437918
3.98453,2.21818,0.131207,-0.367399
0.499016,0.980663,1.87745,0.529791
0.911142,1.27855,1.48063,-0.522796
-0.491005,2.83569,0.446269,-0.134016
0.636375,2.48364,0.108294,0.306533
-0.524871,2.14632,0.477497,-0.17188
-0.856396,2.45152,0.346425,0.0846296
-1.74951,1.61803,1.18445,-1.05153
3.06786,2.36297,-0.172774,0.421376
0.203649,-0.207077,-1.63662,-1.32812
0.354901,1.77387,0.174161,-0.905984
1.11987,1.47013,-1.54418,-1.23877
0.882958,-0.589337,0.168056,-0.811255
0.31954,2.12727,-1.75063,0.868853
-1.80641,0.349815,3.08364,-0.218672
-1.33752,0.736591,2.97491,-0.339993
0.494308,-0.426339,-0.52387,0.234404
0.0365314,3.08919,-1.06141,0.397757
3.39353,-0.854631,1.3157,-0.773652
-0.6172,1.83629,0.14023,-0.595229
-0.420612,2.76033,0.0749494,0.846444
0.267732,1.26719,-0.711992,-0.0627255
-1.95085,1.72373,0.423361,-0.238569
0.59798,2.42667,-1.19028,0.915664
-0.546346,1.57723,0.124009,-0.736858
0.634598,0.377175,-0.532792,-0.818921
0.153662,1.57199,-1.38149,-0.711538
-1.94727,1.49292,0.0937971,0.850306
-0.560321,1.963,-1.20764,-0.407857
1.97343,2.18989,0.716964,0.0763639
-1.50451,1.52927,-0.0635024,-1.98369
-2.37036,1.34919,-3.89892,0.690605
-0.555134,-0.485909,2.18053,-0.758675
-0.597063,0.28483,3.52318,-1.3279
0.0384101,2.0844,0.34292,0.443598
1.3206,2.01865,0.342947,0.202381
-2.22529,1.70694,1.39493,-0.871641
-1.76968,0.409995,0.299965,0.436857
2.56469,-1.47125,2.15818,1.25926
0.606027,1.76069,-0.594879,-1.20857
2.35134,1.23459,-0.0683323,-0.424632
-0.613157,1.23106,-0.607255,-1.27864
-2.60214,3.24367,5.45979,0.429639
0.889864,1.59382,2.16695,-0.163594
1.56181,1.68786,1.06338,-1.03517
0.73863,0.138323,-1.02028,0.0359164
-1.45665,0.880204,1.85238,-0.507593
2.54714,3.36735,-0.0573405,0.897896
-1.7477,2.8172,-0.116271,-1.09554
-0.977081,2.8485,0.721386,-1.07837
-0.105275,2.96906,-0.414997,0.409648
1.53818,2.40865,1.81001,-0.307945
0.365839,2.86269,4.77206,0.596951
2.09378,1.7338,-0.929339,0.348687
-0.110979,2.3725,-1.35916,-1.16845
-0.955998,2.3551,-0.513207,-0.387426
0.281356,-0.406799,0.816277,-1.422
-0.287421,1.04586,1.89754,0.103445
-1.03042,2.90026,0.488282,1.2351
-1.70725,1.80052,0.223493,0.479888
-2.82105,1.97486,-0.0681034,0.719659
0.576432,1.73287,-0.623403,-0.32962
1.88252,3.50504,-0.0609213,0.130705
-0.283907,1.89739,-0.349228,-1.25077
0.786497,0.819706,0.285251,0.266317
